CO_ART;ART DES;CAT;GENERAL;SUB CAT ;LIN;SUB-LIN;MODELO;COLOR;TALLA;MARCA;NUM-REG;REF;CANT UNI_BULTO;TOT-BULTOS;UNI-BLTOS;TOT-UNI;FALTANTES;NOTA;PRECIO COSTO;PRECIO VENTA;CO_SENCAMER;IVA;RIF_LIMPIO;ID_USER;MODELO
NAMN38RUN-40004;ZAPATO NIKE JOYRIDE RUN AZUL MARINO NEGRO;1;401;201;301;501;689;7087;138;1;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAMN39RUN-40004;ZAPATO NIKE JOYRIDE RUN AZUL MARINO NEGRO;1;401;201;301;501;689;7087;139;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAMN40RUN-40004;ZAPATO NIKE JOYRIDE RUN AZUL MARINO NEGRO;1;401;201;301;501;689;7087;140;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAMN41RUN-40004;ZAPATO NIKE JOYRIDE RUN AZUL MARINO NEGRO;1;402;201;301;501;689;7087;141;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAMN42RUN-40004;ZAPATO NIKE JOYRIDE RUN AZUL MARINO NEGRO;1;402;201;301;501;689;7087;142;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAMN43RUN-40004;ZAPATO NIKE JOYRIDE RUN AZUL MARINO NEGRO;1;402;201;301;501;689;7087;143;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAMN44RUN-40004;ZAPATO NIKE JOYRIDE RUN AZUL MARINO NEGRO;1;402;201;301;501;689;7087;144;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAMN45RUN-40004;ZAPATO NIKE JOYRIDE RUN AZUL MARINO NEGRO;1;402;201;301;501;689;7087;145;1;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAG36RUN-50005;ZAPATO NIKE JOYRIDE RUN AZUL GRIS;1;401;201;301;501;689;7073;136;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAG37RUN-50005;ZAPATO NIKE JOYRIDE RUN AZUL GRIS;1;401;201;301;501;689;7073;137;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAG38RUN-50005;ZAPATO NIKE JOYRIDE RUN AZUL GRIS;1;401;201;301;501;689;7073;138;1;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAG39RUN-50005;ZAPATO NIKE JOYRIDE RUN AZUL GRIS;1;401;201;301;501;689;7073;139;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAG40RUN-50005;ZAPATO NIKE JOYRIDE RUN AZUL GRIS;1;401;201;301;501;689;7073;140;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAG41RUN-50005;ZAPATO NIKE JOYRIDE RUN AZUL GRIS;1;402;201;301;501;689;7073;141;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAG42RUN-50005;ZAPATO NIKE JOYRIDE RUN AZUL GRIS;1;402;201;301;501;689;7073;142;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAG43RUN-50005;ZAPATO NIKE JOYRIDE RUN AZUL GRIS;1;402;201;301;501;689;7073;143;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAG44RUN-50005;ZAPATO NIKE JOYRIDE RUN AZUL GRIS;1;402;201;301;501;689;7073;144;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NAG45RUN-50005;ZAPATO NIKE JOYRIDE RUN AZUL GRIS;1;402;201;301;501;689;7073;145;1;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NNB36RUN-60006;ZAPATO NIKE JOYRIDE RUN NEGRO BLANCO;1;401;201;301;501;689;7039;136;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NNB37RUN-60006;ZAPATO NIKE JOYRIDE RUN NEGRO BLANCO;1;401;201;301;501;689;7039;137;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NNB38RUN-60006;ZAPATO NIKE JOYRIDE RUN NEGRO BLANCO;1;401;201;301;501;689;7039;138;1;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NNB39RUN-60006;ZAPATO NIKE JOYRIDE RUN NEGRO BLANCO;1;401;201;301;501;689;7039;139;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NNB40RUN-60006;ZAPATO NIKE JOYRIDE RUN NEGRO BLANCO;1;401;201;301;501;689;7039;140;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NNB41RUN-60006;ZAPATO NIKE JOYRIDE RUN NEGRO BLANCO;1;402;201;301;501;689;7039;141;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NNB42RUN-60006;ZAPATO NIKE JOYRIDE RUN NEGRO BLANCO;1;402;201;301;501;689;7039;142;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NNB43RUN-60006;ZAPATO NIKE JOYRIDE RUN NEGRO BLANCO;1;402;201;301;501;689;7039;143;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NNB44RUN-60006;ZAPATO NIKE JOYRIDE RUN NEGRO BLANCO;1;402;201;301;501;689;7039;144;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
NNB45RUN-60006;ZAPATO NIKE JOYRIDE RUN NEGRO BLANCO;1;402;201;301;501;689;7039;145;1;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;RUN
FN40F666-10001;ZAPATO FASHION NEGRO;1;402;201;301;501;690;7011;140;13;;;1;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FN41F666-10001;ZAPATO FASHION NEGRO;1;402;201;301;501;690;7011;141;13;;;2;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FN42F666-10001;ZAPATO FASHION NEGRO;1;402;201;301;501;690;7011;142;13;;;3;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FN43F666-10001;ZAPATO FASHION NEGRO;1;402;201;301;501;690;7011;143;13;;;4;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FN44F666-10001;ZAPATO FASHION NEGRO;1;402;201;301;501;690;7011;144;13;;;2;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNN40F666-20002;ZAPATO FASHION NEGRO NARANJA;1;402;201;301;501;690;7122;140;13;;;1;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNN41F666-20002;ZAPATO FASHION NEGRO NARANJA;1;402;201;301;501;690;7122;141;13;;;2;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNN42F666-20002;ZAPATO FASHION NEGRO NARANJA;1;402;201;301;501;690;7122;142;13;;;3;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNN43F666-20002;ZAPATO FASHION NEGRO NARANJA;1;402;201;301;501;690;7122;143;13;;;4;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNN44F666-20002;ZAPATO FASHION NEGRO NARANJA;1;402;201;301;501;690;7122;144;13;;;2;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNV40F666-30003;ZAPATO FASHION NEGRO VERDE;1;402;201;301;501;690;7165;140;13;;;1;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNV41F666-30003;ZAPATO FASHION NEGRO VERDE;1;402;201;301;501;690;7165;141;13;;;2;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNV42F666-30003;ZAPATO FASHION NEGRO VERDE;1;402;201;301;501;690;7165;142;13;;;3;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNV43F666-30003;ZAPATO FASHION NEGRO VERDE;1;402;201;301;501;690;7165;143;13;;;4;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
