CO_ART;ART DES;CAT;GENERAL;SUB CAT ;LIN;SUB-LIN;MODELO;COLOR;TALLA;MARCA;NUM-REG;REF;CANT UNI_BULTO;TOT-BULTOS;UNI-BLTOS;TOT-UNI;FALTANTES;NOTA;PRECIO COSTO;PRECIO VENTA;CO_SENCAMER;IVA;RIF_LIMPIO;ID_USER;MODELO
AB41STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO;41;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB42STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO;42;ADIDAS;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB43STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO;43;ADIDAS;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB44STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO;44;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB45STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO;45;ADIDAS;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN36STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO;36;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN37STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO;37;ADIDAS;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN38STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO;38;ADIDAS;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN39STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO;39;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN40STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO;40;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN41STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO;41;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN42STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO;42;ADIDAS;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN43STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO;43;ADIDAS;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN44STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO;44;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN45STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO;45;ADIDAS;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB36STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;NEGRO BLANCO;36;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB37STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;NEGRO BLANCO;37;ADIDAS;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB38STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;NEGRO BLANCO;38;ADIDAS;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB39STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;NEGRO BLANCO;39;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB40STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;NEGRO BLANCO;40;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB41STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;NEGRO BLANCO;41;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB42STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;NEGRO BLANCO;42;ADIDAS;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB43STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;NEGRO BLANCO;43;ADIDAS;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB44STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;NEGRO BLANCO;44;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB45STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;NEGRO BLANCO;45;ADIDAS;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABT36STAR-40004;ZAPATOS ADIDAS SUPER STAR BLANCO TORNASOL;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO TORNASOL;36;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABT37STAR-40004;ZAPATOS ADIDAS SUPER STAR BLANCO TORNASOL;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO TORNASOL;37;ADIDAS;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABT38STAR-40004;ZAPATOS ADIDAS SUPER STAR BLANCO TORNASOL;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO TORNASOL;38;ADIDAS;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABT39STAR-40004;ZAPATOS ADIDAS SUPER STAR BLANCO TORNASOL;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO TORNASOL;39;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABT40STAR-40004;ZAPATOS ADIDAS SUPER STAR BLANCO TORNASOL;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO TORNASOL;40;ADIDAS;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR36STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO ROJO;36;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR37STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO ROJO;37;ADIDAS;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR38STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO ROJO;38;ADIDAS;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR39STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO ROJO;39;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR40STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO ROJO;40;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR41STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO ROJO;41;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR42STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO ROJO;42;ADIDAS;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR43STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO ROJO;43;ADIDAS;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR44STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO ROJO;44;ADIDAS;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR45STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;CALZADO;CABALLERO;ZAPATO;DEPORTIVO;CORTE BAJO;SUPER STAR;BLANCO NEGRO ROJO;45;ADIDAS;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
NBN36AIR-10001;ZAPATOS NIKE AIR FORCE ONE BLANCO NARANJA GUCCI;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO NARANJA;36;NIKE;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBN37AIR-10001;ZAPATOS NIKE AIR FORCE ONE BLANCO NARANJA GUCCI;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO NARANJA;37;NIKE;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBN38AIR-10001;ZAPATOS NIKE AIR FORCE ONE BLANCO NARANJA GUCCI;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO NARANJA;38;NIKE;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBN39AIR-10001;ZAPATOS NIKE AIR FORCE ONE BLANCO NARANJA GUCCI;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO NARANJA;39;NIKE;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBN40AIR-10001;ZAPATOS NIKE AIR FORCE ONE BLANCO NARANJA GUCCI;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO NARANJA;40;NIKE;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NA36AIR-20002;ZAPATOS NIKE AIR FORCE ONE AZUL DIOR;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;AZUL;36;NIKE;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NA37AIR-20002;ZAPATOS NIKE AIR FORCE ONE AZUL DIOR;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;AZUL;37;NIKE;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NA38AIR-20002;ZAPATOS NIKE AIR FORCE ONE AZUL DIOR;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;AZUL;38;NIKE;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NA39AIR-20002;ZAPATOS NIKE AIR FORCE ONE AZUL DIOR;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;AZUL;39;NIKE;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NA40AIR-20002;ZAPATOS NIKE AIR FORCE ONE AZUL DIOR;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;AZUL;40;NIKE;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA36AIR-30003;ZAPATOS NIKE AIR FORCE ONE BLANCO ARCOIRIS;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO ARCOIRIS;36;NIKE;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA37AIR-30003;ZAPATOS NIKE AIR FORCE ONE BLANCO ARCOIRIS;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO ARCOIRIS;37;NIKE;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA38AIR-30003;ZAPATOS NIKE AIR FORCE ONE BLANCO ARCOIRIS;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO ARCOIRIS;38;NIKE;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA39AIR-30003;ZAPATOS NIKE AIR FORCE ONE BLANCO ARCOIRIS;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO ARCOIRIS;39;NIKE;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA40AIR-30003;ZAPATOS NIKE AIR FORCE ONE BLANCO ARCOIRIS;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO ARCOIRIS;40;NIKE;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBC36AIR-40004;ZAPATOS NIKE AIR FORCE ONE BLANCO COLORES LV;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO;36;NIKE;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBC37AIR-40004;ZAPATOS NIKE AIR FORCE ONE BLANCO COLORES LV;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO;37;NIKE;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBC38AIR-40004;ZAPATOS NIKE AIR FORCE ONE BLANCO COLORES LV;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO;38;NIKE;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBC39AIR-40004;ZAPATOS NIKE AIR FORCE ONE BLANCO COLORES LV;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO;39;NIKE;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBC40AIR-40004;ZAPATOS NIKE AIR FORCE ONE BLANCO COLORES LV;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO;40;NIKE;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA36AIR-50005;ZAPATOS NIKE AIR FORCE ONE BLANCO AZUL LV;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO AZUL;36;NIKE;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA37AIR-50005;ZAPATOS NIKE AIR FORCE ONE BLANCO AZUL LV;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO AZUL;37;NIKE;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA38AIR-50005;ZAPATOS NIKE AIR FORCE ONE BLANCO AZUL LV;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO AZUL;38;NIKE;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA39AIR-50005;ZAPATOS NIKE AIR FORCE ONE BLANCO AZUL LV;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO AZUL;39;NIKE;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA40AIR-50005;ZAPATOS NIKE AIR FORCE ONE BLANCO AZUL LV;CALZADO;DAMA;ZAPATO;DEPORTIVO;CORTE BAJO;AIR FORCE;BLANCO AZUL;40;NIKE;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
